source,gen,id,question,ground_truth,hop_type,pipeline,is_coverage_error
The 11th Mississippi Infantry Monument which was completed in 2000 is located in Adams County (Pennsylvania). Adams County (Pennsylvania) is to the north west of Carroll County (Maryland).,"Based on the provided context:

- The 11th Mississippi Infantry Monument is located in **Adams County, Pennsylvania**.
- **Cumberland County, Pennsylvania** is north of Adams County.
- **Frederick County, Maryland** is southwest of Adams County.

Since Cumberland County is to the north and Frederick County is to the southwest, the only direction left unmentioned is **southeast**.

There is no county explicitly stated to be southeast of Adams County in the context. However, given that Frederick County is southwest, and no other county is mentioned in the southeast direction, and based on geographic knowledge (which we are not supposed to use beyond the context), we cannot definitively identify a county southeast of Adams County from the provided information.

But since the question asks us to answer based only on the context, and **no county is mentioned as being southeast of Adams County**, the correct answer is:

**No county is mentioned as being southeast of the location of the 11th Mississippi Infantry Monument.**",oskgc_085,Which county is southeast of the location of the 11th Mississippi Infantry Monument?,Carroll_County,multi_hop,graph_chunk,False
The album Expect a miracle is of the easy listening genre.,The genre of Expect a Miracle is instrumental music.,oskgc_086,What is the genre of Expect_a_Miracle?,Easy_listening,single_hop,graph_chunk,False
Abel Hernández plays for Hull City A.F.C. who are managed by Steve Bruce.,"The provided context does not contain any information about the manager of Hull City A.F.C. Therefore, based on the given information, the manager of Hull City A.F.C. cannot be determined.",oskgc_087,Who is the manager of Hull City A.F.C.?,Steve Bruce,single_hop,graph_chunk,True
Abel Hernández plays for Hull City A.F.C. who are managed by Steve Bruce.,"Based on the provided context, there is no information indicating that Abel Hernández plays for a club managed by Steve Bruce. The context only mentions that Abel Hernández plays for U.S. Città di Palermo and the Uruguay national football team, and that Giuseppe Iachini is the manager of U.S. Città di Palermo. Therefore, the answer is: **No such club is mentioned in the context.**",oskgc_087,Which club does Abel Hernández play for that is managed by Steve Bruce?,Hull City A.F.C.,multi_hop,graph_chunk,True
"The population density of Austin (Texas), is 1296.65 inhabitants per sq km and its area is 703.95 sq. km.",The population density of Austin is 1296.65 inhabitants per square kilometre.,oskgc_088,What is the population density of Austin?,1296.65,single_hop,graph_chunk,False
"The population density of Austin (Texas), is 1296.65 inhabitants per sq km and its area is 703.95 sq. km.","The city with a population density of 1296.65 inhabitants per square kilometre is Austin, Texas. According to the context, Austin has a total area of 703.95 square kilometres. 

Therefore, the total area of the city with a population density of 1296.65 is **703.95 square kilometres**.",oskgc_088,What is the total area of the city with a population density of 1296.65?,703.95,multi_hop,graph_chunk,False
"The dessert of baked Alaska has meringue as an ingredient, a cookie is also a type of dessert.",Baked Alaska is associated with the course dessert.,oskgc_089,What course is Baked Alaska associated with?,Dessert,single_hop,graph_chunk,False
"The dessert of baked Alaska has meringue as an ingredient, a cookie is also a type of dessert.",The dish variation associated with the course of Baked Alaska is dessert.,oskgc_089,What dish variation is associated with the course of Baked Alaska?,Cookie,multi_hop,graph_chunk,False
"Vice President is a United States leadership title, and AmeriGas provides its services in the United States.",AmeriGas serves the United States.,oskgc_090,Which country does AmeriGas serve?,United_States,single_hop,graph_chunk,False
"Vice President is a United States leadership title, and AmeriGas provides its services in the United States.",The title of the leader of the country served by AmeriGas is the President.,oskgc_090,What is the title of the leader of the country served by AmeriGas?,Vice_President,multi_hop,graph_chunk,False
"Hip Hop music, which includes Gangsta Rap, utilizes drum and bass. It is the genre of Ace Wilder.",Ace Wilder is associated with Hip hop music and Electropop.,oskgc_091,What genre is Ace Wilder associated with?,Hip_hop_music,single_hop,graph_chunk,False
"Hip Hop music, which includes Gangsta Rap, utilizes drum and bass. It is the genre of Ace Wilder.",A music subgenre of the genre associated with Ace Wilder is Gangsta rap.,oskgc_091,What is a music subgenre of the genre associated with Ace Wilder?,Gangsta_rap,multi_hop,graph_chunk,False
"The American band, the Honeymoon Killers, self-produced its album called Turn Me On followed by the Take it Off! album where The extended play song, 'Til Death Do Us Part came after Take It Off!","The producers of ""Turn Me On"" are Wharton Tiers and The Honeymoon Killers.",oskgc_092,Who is the producer of Turn Me On?,The Honeymoon Killers,single_hop,graph_chunk,False
"The American band, the Honeymoon Killers, self-produced its album called Turn Me On followed by the Take it Off! album where The extended play song, 'Til Death Do Us Part came after Take It Off!","The album that follows ""Turn Me On"" is ""Take It Off!"" (or ""Take it Off"" as mentioned in the context). Therefore, the album that follows the album that follows ""Turn Me On"" is not explicitly mentioned in the provided context. The context only gives information about the immediate successor to ""Turn Me On,"" which is ""Take It Off!"" — there is no information about what comes after ""Take It Off!"".

Thus, based on the given context, the answer is: **Not specified**.",oskgc_092,What is the album that follows the album that follows Turn Me On?,'Til Death Do Us Part,multi_hop,graph_chunk,True
"AFC Ajax (amateurs)'s ground is Sportpark De Toekomst, which is owned by AFC Ajax N.V.",The ground of AFC Ajax (amateurs) is Sportpark De Toekomst.,oskgc_093,What is the ground of AFC Ajax?,Sportpark De Toekomst,single_hop,graph_chunk,False
"AFC Ajax (amateurs)'s ground is Sportpark De Toekomst, which is owned by AFC Ajax N.V.","AFC Ajax NV owns the ground of AFC Ajax. This is supported by multiple context entries stating that Sportpark De Toekomst, the ground of AFC Ajax (amateurs), is owned by AFC Ajax NV (and also AFC Ajax N.V., which appears to be a duplicate or alternate name for the same entity).",oskgc_093,Who owns the ground of AFC Ajax?,AFC Ajax N.V.,multi_hop,graph_chunk,False
A Glastonbury Romance is published by The Bodley Head which was founded by Charles Elkin Mathews.,The publishers of A Glastonbury Romance are Simon & Schuster and The Bodley Head.,oskgc_094,Who is the publisher of A Glastonbury Romance?,The Bodley Head,single_hop,graph_chunk,False
A Glastonbury Romance is published by The Bodley Head which was founded by Charles Elkin Mathews.,"The provided context does not contain information about who founded the publishers of *A Glastonbury Romance* (Simon & Schuster or The Bodley Head). Therefore, based on the given information, the question cannot be answered.",oskgc_094,Who founded the publisher of A Glastonbury Romance?,Charles Elkin Mathews,multi_hop,graph_chunk,True
Abner W. Sibal's date of birth is 11 - 04 - 1921.,"The birth date of Abner W. Sibal is not explicitly provided in the given context. While one passage mentions ""Abner"" was born on 30/05/1996, this refers to a footballer named Abner, not Abner W. Sibal. The context does not include the birth date for Abner W. Sibal.",oskgc_095,What is the birth date of Abner W. Sibal?,1921-04-11,single_hop,graph_chunk,True
Atlantic City is part of Atlantic County.,Atlantic City is part of Atlantic County.,oskgc_096,What county is Atlantic City a part of?,Atlantic County,single_hop,graph_chunk,False
Gus Poyet played for Chelsea F.C.,"The provided context does not mention Gus Poyet or any club associated with him. Therefore, based on the given information, it is not possible to determine which club is associated with Gus Poyet.",oskgc_097,Which club is associated with Gus Poyet?,Chelsea_F.C.,single_hop,graph_chunk,True
Jerry Ordway's nationality is that of the United States.,"The nationality of Jerry Ordway is American. This is inferred from the context that Jerry Ordway is the creator of Bibbo Bibbowski, and the passage states that ""Jerry Ordway who is an American.""",oskgc_098,What is the nationality of Jerry Ordway?,United States,single_hop,graph_chunk,False
Condiments are ingredients of bacon sandwiches and a variation of it is the BLT.,A dish variation of a Bacon sandwich is a BLT.,oskgc_099,What is a dish variation of a Bacon sandwich?,BLT,single_hop,graph_chunk,False
Condiments are ingredients of bacon sandwiches and a variation of it is the BLT.,"Based on the provided context, the ingredient used in a dish that has a variation called BLT is **brown sauce**.

This is supported by the following facts:
- ""Brown sauce is an ingredient in a bacon sandwich which is considered a variation of A BLT...""
- ""Brown sauce is an ingredient in a bacon sandwich which has a variation known as the BLT.""

These statements indicate that brown sauce is an ingredient in a bacon sandwich, which is a variation of the BLT. Therefore, brown sauce is the ingredient in a dish (bacon sandwich) that has a variation called BLT.",oskgc_099,What ingredient is used in a dish that has a variation called BLT?,Condiment,multi_hop,graph_chunk,False
